id,icao_code,name,latitude,longitude
4505,LSZH,Zürich Airport,47.458056,8.548056
4506,LSZR,Sankt Gallen Altenrhein Airport,47.485001,9.56077
4507,LSZS,Samedan Airport,46.5341,9.88411
4509,LTAC,Esenboğa International Airport,40.128101,32.995098
4510,LTAD,Etimesgut Air Base,39.94979858,32.68859863
4511,LTAE,Akıncı Air Base,40.07889938,32.56560135
4512,LTAF,Adana Şakirpaşa Airport,36.982201,35.280399
4513,LTAG,İncirlik Air Base,37.002102,35.4259
4514,LTAH,Afyon Air Base,38.726398,30.601101
4515,LTAI,Antalya International Airport,36.898701,30.800501
4516,LTAJ,Gaziantep International Airport,36.947201,37.478699
30013,LTAL,Kastamonu Airport,41.314201,33.795799
4518,LTAN,Konya Airport,37.979,32.561901
30585,LTAS,Zonguldak Çaycuma Airport,41.506401,32.0886
4522,LTAT,Malatya Erhaç Airport,38.43529892,38.0909996
4523,LTAU,Kayseri Erkilet Airport,38.770401,35.49539948
4524,LTAV,Sivrihisar Airport,39.45149994,31.36529922
4525,LTAW,Tokat Airport,40.32472,36.39056
4526,LTAY,Çardak Airport,37.78559875,29.70129967
4528,LTBA,İstanbul Atatürk Airport,40.971913,28.823714
4529,LTBF,Balıkesir Airport,39.619301,27.926001
4530,LTBG,Bandırma Airport,40.318001,27.977699
4531,LTBH,Çanakkale Airport,40.13769913,26.42679977
4532,LTBI,Eskişehir Air Base,39.7841,30.5821
4533,LTBJ,Adnan Menderes International Airport,38.2924,27.157
4535,LTBL,Çiğli Airbase,38.513,27.010099
4538,LTBO,Uşak Airport,38.681499,29.471701
4540,LTBQ,Cengiz Topel Airport,40.735001,30.0833
4541,LTBR,Bursa Yenişehir Airport,40.255199,29.562599
4542,LTBS,Dalaman International Airport,36.71310043,28.79249954
4543,LTBT,Akhisar Airport / Akhisar Air Base,38.808899,27.8339
4544,LTBU,Tekirdağ Çorlu Airport,41.13819885,27.91909981
4546,LTBX,İstanbul Samandıra Army Air Base,40.993,29.216499
4547,LTBY,Anadolu Airport,39.809898,30.5194
4548,LTCA,Elazığ Airport,38.597974,39.28348
44789,LTCB,Ordu–Giresun Airport,40.966872,38.085995
4549,LTCC,Diyarbakır Airport,37.893902,40.201
4550,LTCD,Erzincan Airport,39.71020126,39.52700043
4551,LTCE,Erzurum International Airport,39.956501,41.1702
4552,LTCF,Kars Airport,40.56219864,43.11500168
4553,LTCG,Trabzon International Airport,40.995098,39.7897
4555,LTCI,Van Ferit Melen Airport,38.46820068,43.33229828
4556,LTCJ,Batman Airport,37.92900085,41.11660004
4557,LTCK,Muş Airport,38.74779892,41.66120148
4558,LTCL,Siirt Airport,37.97890091,41.8404007
30418,LTCM,Sinop Airport,42.018313,35.071774
4559,LTCN,Kahramanmaraş Airport,37.53882599,36.95352173
4560,LTCO,Ağrı Airport,39.655642,43.025742
4561,LTCP,Adıyaman Airport,37.7314,38.468899
4562,LTCR,Mardin Airport,37.22330093,40.63169861
44491,LTCS,Şanlıurfa GAP Airport,37.445663,38.895592
44790,LTCT,Iğdır Airport,39.976627,43.876648
316546,LTCV,Şırnak Şerafettin Elçi Airport,37.3647,42.0582
317863,LTCW,Hakkari Yüksekova Airport,37.5497,44.2381
44484,LTDA,Hatay Airport,36.362778,36.282223
324731,LTDB,Çukurova International Airport,36.890908,35.070522
4565,LTFC,Süleyman Demirel International Airport,37.8554,30.368401
4566,LTFD,Balıkesir Koca Seyit Airport,39.5546,27.0138
4567,LTFE,Milas Bodrum International Airport,37.250599,27.664301
44487,LTFG,Gazipaşa-Alanya Airport,36.299217,32.300598
4568,LTFH,Samsun-Çarşamba Airport,41.253988,36.567546
4569,LTFJ,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092
317457,LTFM,İstanbul Airport,41.261297,28.741951
316329,LTFO,Rize–Artvin Airport,41.179766,40.848802
4570,LUBL,Bălți International Airport,47.837666,27.781108
4630,LUBM,Mărculești Air Base,47.862701,28.212799
44412,LUCH,Cahul International Airport,45.8438,28.2637
4571,LUKK,Chişinău International Airport,46.9277,28.931
31864,LUTR,Tiraspol Airport,46.868099,29.590599
4572,LWOH,Ohrid St. Paul the Apostle Airport,41.18,20.7423
4573,LWSK,Skopje International Airport,41.958087,21.622581
4574,LXGB,Gibraltar Airport,36.151199,-5.34966
4610,LYBE,Belgrade Nikola Tesla Airport,44.818401,20.309099
4611,LYBT,Batajnica Air Base,44.935299,20.2575
31872,LYKV,Morava Airport,43.817519,20.586662
4612,LYNI,Niš Constantine the Great Airport,43.337009,21.85451
4613,LYPG,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519
4615,LYTV,Tivat Airport,42.40470123,18.72330093
1649,LYUZ,Ponikve Airport,43.898899,19.697701
4617,LZIB,M. R. Štefánik Airport,48.1702,17.2127
4618,LZKZ,Košice International Airport,48.663101,21.2411
4619,LZMC,Malacky/Kuchyňa Air Base,48.402,17.118401
4620,LZPP,Piešťany Airport,48.62519836,17.82839966
4621,LZSL,Sliač Airport,48.63779831,19.13409996
4623,LZTT,Poprad-Tatry Airport,49.073601,20.2411
4624,LZZI,Žilina-Dolný Hričov Airport,49.233292,18.613386
4626,MBGT,JAGS McCartney International Airport,21.4445,-71.142303
4627,MBNC,North Caicos Airport,21.916094,-71.942954
4628,MBPV,Providenciales International Airport,21.773697,-72.268321
4629,MBSC,South Caicos Airport,21.515699,-71.528503
4632,MDBH,Maria Montez International Airport,18.25149918,-71.12039948
4633,MDCR,Cabo Rojo Airport,17.92900085,-71.64479828
30673,MDCY,Samaná El Catey International Airport,19.269259,-69.737405
4634,MDJB,La Isabela International Airport,18.57250023,-69.98560333
4635,MDLR,Casa De Campo International Airport,18.452222,-68.911111
4636,MDPC,Punta Cana International Airport,18.5674,-68.363403
4637,MDPP,Gregorio Luperon International Airport,19.7579,-70.57
4638,MDSD,Las Américas International Airport,18.42970085,-69.66889954
4639,MDSI,San Isidro Air Base,18.50370026,-69.76170349
4640,MDST,Cibao International Airport,19.40609932,-70.60469818
4643,MGCB,Coban Airport,15.469,-90.4067
4644,MGGT,La Aurora Airport,14.5833,-90.527496
4645,MGPB,Puerto Barrios Airport,15.7309,-88.583801
4646,MGRB,Rubelsanto Airport,15.992,-90.445297
4647,MGRT,Retalhuleu Airport,14.521431,-91.697001
4648,MGSJ,San José Airport,13.9362,-90.8358
4649,MGTK,Mundo Maya International Airport,16.913799,-89.866402
4660,MHLC,Goloson International Airport,15.7425,-86.852997
4661,MHLM,Ramón Villeda Morales International Airport,15.4526,-87.923599
4662,MHNJ,La Laguna Airport,16.4454,-85.906601
4663,MHRO,Juan Manuel Gálvez International Airport,16.316799,-86.523003
4664,MHSC,Palmerola International Airport / José Enrique Soto Cano Air Base,14.3824,-87.621201
4665,MHTE,Tela Airport,15.7759,-87.4758
4666,MHTG,Toncontín International Airport,14.0609,-87.217201
4667,MHTJ,Trujillo Airport,15.926599,-85.938573
4679,MKBS,Ian Fleming International Airport,18.404079,-76.969754
4680,MKJP,Norman Manley International Airport,17.93569946,-76.78749847
4681,MKJS,Sangster International Airport,18.5037,-77.913399
4682,MKKJ,Ken Jones Airport,18.19879913,-76.53450012
4683,MKTP,Tinson Pen Airport,17.98859978,-76.82379913
4688,MMAA,General Juan N. Álvarez International Airport,16.757126,-99.753113
4690,MMAN,Del Norte International Airport,25.865601,-100.237
4691,MMAS,Jesús Terán Peredo International Airport,21.699589,-102.318372
4692,MMBT,Bahías de Huatulco International Airport,15.774909,-96.260319
4693,MMCB,General Mariano Matamoros International Airport,18.833922,-99.261818
4694,MMCE,Ciudad del Carmen International Airport,18.65369987,-91.7990036
4697,MMCL,Bachigualato Federal International Airport,24.76504,-107.475228
4698,MMCM,Chetumal International Airport,18.504985,-88.328018
4699,MMCN,Ciudad Obregón International Airport,27.39259911,-109.8330002
4700,MMCP,Ingeniero Alberto Acuña Ongay International Airport,19.81679916,-90.50029755
4701,MMCS,Abraham González International Airport,31.63610077,-106.4290009
4703,MMCU,General Roberto Fierro Villalobos International Airport,28.7029,-105.964996
4704,MMCV,General Pedro Jose Mendez International Airport,23.70330048,-98.95649719
4705,MMCY,Captain Rogelio Castillo National Airport,20.545998,-100.886539
4706,MMCZ,Cozumel International Airport,20.514922,-86.928538
4707,MMDO,General Guadalupe Victoria International Airport,24.125468,-104.527938
4708,MMEP,Amado Nervo National Airport,21.419833,-104.842472
4710,MMGL,Guadalajara International Airport,20.523342,-103.310108
4711,MMGM,General José María Yáñez International Airport,27.96899986,-110.9250031
4713,MMHO,General Ignacio P. Garcia International Airport,29.093527,-111.049891
4714,MMIA,Licenciado Miguel de la Madrid International Airport,19.277,-103.577002
4716,MMIO,Plan De Guadalupe International Airport,25.544145,-100.930195
4717,MMIT,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708
4718,MMJA,El Lencero Airport,19.475107,-96.797008
4720,MMLC,Lázaro Cárdenas Airport,18.001672,-102.220316
4721,MMLM,Valle del Fuerte International Airport,25.685447,-109.081055
4722,MMLO,Del Bajío International Airport,20.992695,-101.480284
4723,MMLP,Manuel Márquez de León International Airport,24.072701,-110.362
4724,MMLT,Loreto International Airport,25.98920059,-111.3479996
4725,MMMA,General Servando Canales International Airport,25.76989937,-97.52529907
4726,MMMD,Manuel Crescencio Rejón International Airport,20.930485,-89.645462
4727,MMML,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805
4728,MMMM,General Francisco J. Mujica International Airport,19.849899,-101.025002
4729,MMMT,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704
4730,MMMV,Monclova International Airport,26.9557,-101.470001
4731,MMMX,Benito Juárez International Airport,19.435137,-99.071328
4732,MMMY,Monterrey International Airport,25.778521,-100.106989
4733,MMMZ,General Rafael Buelna International Airport,23.161474,-106.264572
4735,MMNL,Quetzalcóatl International Airport,27.443899,-99.570503
4736,MMOX,Xoxocotlán International Airport,17.000814,-96.72197
4737,MMPA,El Tajín National Airport,20.60269928,-97.46080017
4738,MMPB,Hermanos Serdán International Airport,19.158465,-98.371582
4741,MMPG,Piedras Negras International Airport,28.627873,-100.53524
4742,MMPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001
4745,MMPR,Puerto Vallarta International Airport,20.679913,-105.254391
4746,MMPS,Puerto Escondido International Airport,15.876808,-97.0891
4747,MMQT,Querétaro Intercontinental Airport,20.6173,-100.185997
4748,MMRX,General Lucio Blanco International Airport,26.0089,-98.2285
4750,MMSD,Los Cabos International Airport,23.151919,-109.720731
4869,MMSL,Cabo San Lucas International Airport,22.948211,-109.938155
31923,MMSM,General Felipe Ángeles International Airport,19.7357,-99.0257
4752,MMSP,Ponciano Arriaga International Airport,22.25429916,-100.9309998
4754,MMTB,Terán Air Base,16.739901,-93.173301
4755,MMTC,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003
43048,MMTG,Angel Albino Corzo International Airport,16.56360054,-93.02249908
4757,MMTJ,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976
520012,MMTL,Felipe Carrillo Puerto International Airport,20.172098,-87.660272
4758,MMTM,General Francisco Javier Mina International Airport,22.29640007,-97.86589813
4760,MMTO,Adolfo López Mateos International Airport,19.3369,-99.56583
4761,MMTP,Tapachula International Airport,14.794549,-92.369871
4762,MMUN,Cancún International Airport,21.039444,-86.874304
4763,MMVA,Carlos Rovirosa Pérez International Airport,17.997,-92.817398
4764,MMVR,General Heriberto Jara International Airport,19.14590073,-96.18730164
4765,MMZC,General Leobardo C. Ruiz International Airport,22.8971,-102.686996
4766,MMZH,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629
4768,MMZO,Playa de Oro International Airport,19.1448,-104.558998
4770,MNBL,Bluefields Airport,11.991,-83.774101
4774,MNMG,Augusto C. Sandino (Managua) International Airport,12.14150047,-86.16819763
4776,MNPC,Puerto Cabezas Airport,14.0472002,-83.38670349
4786,MPBO,Bocas del Toro International Airport,9.34085,-82.250801
4787,MPCE,Alonso Valderrama Airport,7.98784,-80.409837
4788,MPCH,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062
4789,MPDA,Enrique Malek International Airport,8.391,-82.434998
4790,MPEJ,Enrique Adolfo Jimenez Airport,9.35664,-79.867401
4791,MPMG,Marcos A. Gelabert International Airport,8.97334,-79.555603
4792,MPSA,Ruben Cantu Airport,8.085599899,-80.94529724
4793,MPTO,Tocumen International Airport,9.07136,-79.383499
4795,MRAO,Aerotortuguero Airport,10.42,-83.6095
4796,MRBA,Buenos Aires Airport,9.163949,-83.330171
4797,MRBC,Barra del Colorado Airport,10.7687,-83.585602
4798,MRCC,Coto 47 Airport,8.60156,-82.968754
4804,MRGF,Golfito Airport,8.65401,-83.182198
4805,MRGP,Guapiles Airport,10.21720028,-83.79699707
4806,MRLB,Guanacaste Airport,10.5933,-85.544403
4807,MRLC,Los Chiles Airport,11.0353,-84.7061
4808,MRLM,Limon International Airport,9.957960129,-83.02200317
4809,MRNS,Nosara Airport,9.976490021,-85.65299988
4810,MROC,Juan Santamaría International Airport,9.99386,-84.208801
32160,MRPJ,Puerto Jimenez Airport,8.533329964,-83.30000305
4812,MRPM,Palmar Sur Airport,8.95103,-83.468597
4813,MRPV,Tobías Bolaños International Airport,9.95705,-84.139801
4814,MRQP,Quepos Managua Airport,9.44316,-84.129799
4817,MRUP,Upala Airport,10.8922,-85.016197
4820,MSLP,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702
4821,MSSS,Ilopango International Airport,13.6995,-89.119904
4822,MTCA,Antoine-Simon International Airport,18.271099,-73.7883
4823,MTCH,Cap Haitien International Airport,19.726734,-72.199576
4824,MTJA,Jacmel Airport,18.2411,-72.518501
31696,MTJE,Jérémie Airport,18.663099,-74.170303
4825,MTPP,Toussaint Louverture International Airport,18.580023,-72.292596
32146,MTPX,Port-de-Paix Airport,19.934045,-72.84801
4826,MUBA,Gustavo Rizo Airport,20.36529922,-74.5062027
4828,MUBY,Carlos Manuel de Cespedes Airport,20.3964,-76.621399
4829,MUCA,Máximo Gómez Airport,22.0271,-78.789597
4831,MUCC,Jardines Del Rey Airport,22.46100044,-78.32839966
4832,MUCF,Jaime Gonzalez Airport,22.14999962,-80.41419983
4833,MUCL,Vilo Acuña International Airport,21.61650085,-81.54599762
4834,MUCM,Ignacio Agramonte International Airport,21.42029953,-77.84750366
4835,MUCU,Antonio Maceo International Airport,19.96980095,-75.83540344
4837,MUGM,Leeward Point Field,19.9065,-75.2071
4838,MUGT,Mariana Grajales Airport,20.0853,-75.158302
4839,MUHA,José Martí International Airport,22.98920059,-82.40910339
4840,MUHG,Frank Pais International Airport,20.78560066,-76.31510162
4841,MUKW,Kawama Airport,23.124001,-81.301598
4843,MULM,La Coloma Airport,22.3361,-83.641899
4846,MUMO,Orestes Acosta Airport,20.65390015,-74.92220306
4847,MUMZ,Sierra Maestra International Airport,20.288605,-77.087545
4848,MUNB,San Nicolás de Bari Airport,22.756514,-81.920743
4849,MUNG,Rafael Cabrera Airport,21.83469963,-82.78379822
4851,MUPB,Playa Baracoa Airport,23.032801,-82.579399
4854,MUSC,Abel Santamaria Airport,22.492201,-79.943604
32336,MUSJ,San Julián Air Base,22.100525,-84.157376
4856,MUSN,Siguanea Airport,21.6425,-82.955101
4858,MUTD,Alberto Delgado Airport,21.7883,-79.9972
4859,MUVR,Juan Gualberto Gomez International Airport,23.034401,-81.435303
4860,MUVT,Hermanos Ameijeiras Airport,20.9876,-76.935799
4861,MWCB,Charles Kirkconnell International Airport,19.687,-79.882797
31977,MWCL,Edward Bodden Little Cayman Airfield,19.660161,-80.088826
4862,MWCR,Owen Roberts International Airport,19.292801,-81.357697
4924,MYAB,Clarence A. Bain Airport,24.287701,-77.684601
4925,MYAF,Andros Town Airport,24.697901,-77.795601
4926,MYAK,Congo Town Airport,24.158701,-77.589798
4927,MYAM,Leonard M Thompson International Airport,26.510711,-77.084262
4928,MYAN,San Andros Airport,25.05380058,-78.0490036
4929,MYAP,Spring Point Airport,22.441799,-73.970901
4931,MYAT,Treasure Cay Airport,26.74530029,-77.39129639
4933,MYBC,Chub Cay Airport,25.417101,-77.880898
4934,MYBG,Great Harbour Cay Airport,25.7383,-77.840103
4935,MYBS,South Bimini Airport,25.69989967,-79.26470184
4936,MYCA,Arthur's Town Airport,24.6294,-75.673797
4937,MYCB,New Bight Airport,24.3153,-75.452301
4938,MYCI,Colonel Hill Airport,22.7456,-74.182404
4939,MYEF,Exuma International Airport,23.562599,-75.877998
4941,MYEH,North Eleuthera Airport,25.47489929,-76.6835022
4942,MYEM,Governor's Harbour Airport,25.2847,-76.331001
4943,MYEN,Normans Cay Airport,24.594299,-76.820198
4944,MYER,Rock Sound Airport,24.89507873,-76.17688179
4945,MYES,Staniel Cay Airport,24.1691,-76.439102
4946,MYGF,Grand Bahama International Airport,26.55870056,-78.69560242
4947,MYIG,Inagua Airport,20.975,-73.666901
4948,MYLD,Deadman's Cay Airport,23.17900085,-75.09359741
326433,MYLR,Hard Bargain Airport,23.009934,-74.904851
4949,MYLS,Stella Maris Airport,23.582317,-75.268621
4950,MYMM,Mayaguana Airport,22.379499,-73.013494
4951,MYNN,Lynden Pindling International Airport,25.039,-77.466202
4952,MYRD,Duncan Town Airport,22.181801,-75.7295
4954,MYSM,San Salvador Airport,24.063299,-74.524002
4956,MZBZ,Philip S. W. Goldson International Airport,17.539951,-88.303556
42217,MZPL,Placencia Airport,16.536957,-88.361511
4958,NCRG,Rarotonga International Airport,-21.2027,-159.806
4959,NFFN,Nadi International Airport,-17.7553997,177.4429932
4960,NFNA,Nausori International Airport,-18.04330063,178.5590057
4961,NFNL,Labasa Airport,-16.4667,179.339996
4962,NFTF,Fua'amotu International Airport,-21.24119949,-175.1499939
4963,NFTL,Lifuka Island Airport,-19.77700043,-174.3410034
4964,NFTV,Vava'u International Airport,-18.58530045,-173.9620056
44571,NGFU,Funafuti International Airport,-8.525,179.195999
4972,NGTA,Bonriki International Airport,1.38164,173.147003
4973,NGTE,Tabiteuea North Airport,-1.22447,174.776001
4974,NIUE,Niue International Airport,-19.07903099,-169.9255981
4975,NLWW,Hihifo Airport,-13.23830032,-176.1990051
4976,NSFA,Faleolo International Airport,-13.82999992,-172.0079956
4978,NSTU,Pago Pago International Airport,-14.331,-170.710007
4979,NTAA,Faa'a International Airport,-17.553699,-149.606995
4980,NTAR,Rurutu Airport,-22.4340992,-151.3609924
4981,NTAT,Tubuai Airport,-23.36540031,-149.5240021
4983,NTGA,Anaa Airport,-17.3526,-145.509995
4984,NTGB,Fangatau Airport,-15.820044,-140.888071
4985,NTGC,Tikehau Airport,-15.1196,-148.231003
4986,NTGE,Reao Airport,-18.46652,-136.43855
4987,NTGF,Fakarava Airport,-16.05410004,-145.6569977
4988,NTGI,Manihi Airport,-14.4368,-146.0700073
4989,NTGJ,Totegegie Airport,-23.07990074,-134.8899994
4990,NTGK,Kaukura Airport,-15.6633,-146.884995
4991,NTGM,Makemo Airport,-16.5839,-143.658005
4993,NTGT,Takapoto Airport,-14.70950031,-145.2460022
4994,NTGU,Arutua Airport,-15.2482996,-146.6170044
4995,NTGV,Mataiva Airport,-14.86810017,-148.7169952
4997,NTHE,Ahe Airport,-14.42809963,-146.2570038
5000,NTKR,Takaroa Airport,-14.45580006,-145.0249939
5001,NTMD,Nuku Hiva Airport,-8.7956,-140.229004
5002,NTMN,Hiva Oa-Atuona Airport,-9.768790245,-139.0110016
5003,NTTB,Bora Bora Airport,-16.44440079,-151.7510071
5004,NTTG,Rangiroa Airport,-14.95429993,-147.6609955
5005,NTTH,Huahine-Fare Airport,-16.687084,-151.021593
5006,NTTM,Moorea Temae Airport,-17.48979,-149.761777
5007,NTTO,Hao Airport,-18.0748,-140.945999
5008,NTTP,Maupiti Airport,-16.42650032,-152.2440033
5009,NTTR,Raiatea Airport,-16.7229,-151.466003
35158,NVSQ,Gaua Island Airport,-14.2181,167.587006
5010,NVSS,Santo Pekoa International Airport,-15.50500011,167.2200012
5011,NVVV,Bauerfield International Airport,-17.699301,168.320007
5012,NVVW,Whitegrass Airport,-19.455099,169.223999
32439,NWWA,Tiga Airport,-21.096407,167.80379
5013,NWWD,Koné Airport,-21.053551,164.838768
5014,NWWE,Île des Pins Airport,-22.58889961,167.4559937
5016,NWWL,Lifou Airport,-20.774563,167.239328
5017,NWWM,Nouméa Magenta Airport,-22.25812,166.472783
5018,NWWR,Maré Airport,-21.482438,168.038465
5019,NWWU,Touho Airport,-20.790127,165.259524
5020,NWWV,Ouvéa Airport,-20.640932,166.573024
5021,NWWW,La Tontouta International Airport,-22.014601,166.212997
5023,NZAA,Auckland International Airport,-37.01199,174.786331
5024,NZAP,Taupo Airport,-38.73970032,176.0839996
5025,NZAR,Ardmore Airport,-37.02970123,174.9730072
5026,NZCH,Christchurch International Airport,-43.489029,172.532065
5027,NZCI,Chatham Islands / Tuuta Airport,-43.81189,-176.46514
5028,NZDN,Dunedin International Airport,-45.928101,170.197998
5030,NZGS,Gisborne Airport,-38.6633,177.977997
5031,NZGT,Glentanner Airport,-43.90670013,170.128006
5032,NZHK,Hokitika Airfield,-42.71360016,170.9850006
5033,NZHN,Hamilton International Airport,-37.86669922,175.3320007
5036,NZKK,Kerikeri Airport,-35.259148,173.913317
5037,NZKT,Kaitaia Airport,-35.069837,173.287053
5038,NZLX,Alexandra Aerodrome,-45.210495,169.371113
5039,NZMC,Mount Cook Airport,-43.764999,170.132996
5040,NZMO,Manapouri Airport,-45.5331,167.649994
5041,NZMS,Hood Airport,-40.974634,175.63454
5042,NZNP,New Plymouth Airport,-39.00859833,174.1790009
5043,NZNR,Hawke's Bay Airport,-39.465801,176.869995
5044,NZNS,Nelson Airport,-41.298302,173.220993
5045,NZNV,Invercargill Airport,-46.41239929,168.3130035
5046,NZOH,RNZAF Base Ohakea,-40.20600128,175.3880005
5047,NZOU,Oamaru Airport,-44.970001,171.082001
5049,NZPM,Palmerston North Airport,-40.320599,175.617004
5050,NZPP,Paraparaumu Airport,-40.90470123,174.9889984
5051,NZQN,Queenstown International Airport,-45.021099,168.738998
5052,NZRO,Rotorua Regional Airport,-38.1092,176.317001
5054,NZSP,Amundsen–Scott south Pole Station Airport,-90,0
5055,NZTG,Tauranga Airport,-37.6719017,176.1959991
5056,NZTU,Timaru Airport,-44.30279922,171.2250061
5057,NZUK,Pukaki Airport,-44.23500061,170.1179962
5058,NZWB,Woodbourne Airport,-41.5182991,173.8699951
5059,NZWD,Williams Field Skiway,-77.867401,167.057007
5060,NZWF,Wanaka Airport,-44.722954,169.248419
5062,NZWK,Whakatane Airport,-37.92060089,176.9140015
5063,NZWN,Wellington International Airport,-41.327202,174.804993
5064,NZWO,Wairoa Airport,-39.012118,177.404395
5065,NZWP,RNZAF Base Auckland-Whenuapai,-36.7878,174.630005
5066,NZWR,Whangarei Airport,-35.769253,174.363713
5067,NZWS,Westport Airport,-41.737111,171.579033
5068,NZWU,Wanganui Airport,-39.963467,175.02444
5069,OAHR,Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298
5070,OAIX,Bagram Airfield,34.946098,69.264999
5071,OAJL,Jalalabad Airport,34.399799,70.498596
5072,OAKB,Kabul International Airport,34.565899,69.212303
5073,OAKN,Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801
332240,OAKS,Khost International Airport,33.284605,69.80734
5074,OAMN,Maymana Zahiraddin Faryabi Airport,35.930801,64.760902
5075,OAMS,Mazar-i-Sharif International Airport,36.706902,67.209702
5078,OAUZ,Kunduz Airport,36.6651,68.910797
5079,OBBI,Bahrain International Airport,26.267295,50.63764
5080,OBBS,Sheik Isa Air Base,25.9184,50.590599
5082,OEAB,Abha International Airport,18.2404,42.656601
5083,OEAH,Al-Ahsa International Airport,25.285299,49.485199
300611,OEAO,Majeed Bin Abdulaziz Airport,26.483333,38.116944
5084,OEBA,King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153
5085,OEBH,Bisha Airport,19.9844,42.620899
5087,OEDF,King Fahd International Airport,26.471201,49.797901
5088,OEDM,King Salman Abdulaziz Airport,24.4499,44.121201
5089,OEDR,King Abdulaziz Air Base,26.2654,50.152
5090,OEGN,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858
5091,OEGS,Gassim Airport,26.302799,43.774399
5092,OEGT,Gurayat Domestic Airport,31.412413,37.278898
5093,OEHL,Ha'il Airport,27.437901,41.686298
5095,OEJB,Jubail Airport,27.039,49.405102
5096,OEJF,King Faisal Naval Base,21.34810066,39.17300034
5097,OEJN,King Abdulaziz International Airport,21.6796,39.156502
5098,OEKK,King Khaled Military City Airport,27.9009,45.528198
5099,OEKM,King Khalid Air Base,18.2973,42.803501
5101,OEMA,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101
5102,OENG,Najran Domestic Airport,17.611401,44.419201
332512,OENN,Neom Bay Airport,27.927598,35.28874
5103,OEPA,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099
5109,OEPS,Prince Sultan Air Base,24.0627,47.580502
5111,OERF,Rafha Domestic Airport,29.62639999,43.49060059
5112,OERK,King Khaled International Airport,24.9576,46.698799
5113,OERM,Ras Mishab Airport,28.079599,48.611
5114,OERR,Arar Domestic Airport,30.90660095,41.13819885
5115,OERT,Ras Tanura Airport,26.723101,50.0308
5118,OESH,Sharurah Domestic Airport,17.4669,47.121399
5119,OESK,Al-Jawf Domestic Airport,29.78510094,40.09999847
5121,OETB,Tabuk Airport,28.3654,36.6189
5122,OETF,Ta’if Regional Airport,21.483001,40.543442
5124,OETN,Ras Tanajib Airport,27.8678,48.7691
5125,OETR,Turaif Domestic Airport,31.692188,38.731544
5127,OEWD,Wadi Al Dawasir Domestic Airport,20.504299,45.1996
5128,OEWJ,Al Wajh Domestic Airport,26.198601,36.476398
5129,OEYN,Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,24.144199,38.0634
5130,OIAA,Abadan Airport,30.367887,48.230075
5131,OIAD,Dezful Airport,32.434399,48.397598
5132,OIAG,Aghajari Airport,30.7444,49.6772
5133,OIAH,Gachsaran Airport,30.333869,50.833796
5134,OIAI,Shahid Asiyaee Airport,32.001719,49.268599
5136,OIAM,Mahshahr Airport,30.5562,49.151901
5137,OIAW,Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001
5138,OIBA,Abu Musa Island Airport,25.8757,55.033001
5139,OIBB,Bushehr Airport,28.94479942,50.83459854
5142,OIBJ,Jam Airport,27.820499,52.3522
5143,OIBK,Kish International Airport,26.52619934,53.98020172
5144,OIBL,Bandar Lengeh International Airport,26.532283,54.82484
5145,OIBP,Persian Gulf International Airport,27.379601,52.737701
5146,OIBQ,Khark Airport,29.260503,50.322193
5147,OIBS,Siri Airport,25.908899,54.539398
5148,OIBV,Lavan Airport,26.810742,53.354302
5149,OICC,Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013
5150,OICI,Ilam Airport,33.58660126,46.40480042
5151,OICK,Khoram Abad Airport,33.4353981,48.28290176
5152,OICS,Sanandaj Airport,35.2458992,47.00920105
5155,OIFK,Kashan Airport,33.895302,51.577
5156,OIFM,Isfahan Shahid Beheshti International Airport,32.750755,51.861483
5157,OIFP,Badr Air Base,32.621101,51.696999
5158,OIFS,Shahrekord Airport,32.29719925,50.84220123
5159,OIGG,Sardar-e-Jangal Airport,37.323333,49.617778
5160,OIHH,Hamadan Airport,34.869202,48.552502
5162,OIHS,Nojeh Air Base,35.211601,48.6534
5166,OIIE,Imam Khomeini International Airport,35.41609955,51.15219879
5168,OIII,Mehrabad International Airport,35.68920135,51.31340027
5169,OIIK,Qazvin Airport,36.240101,50.0471
5170,OIIM,Naja Airport,35.776299,50.881001
